,idSolicitudLista,txOrganizacionPolitica,numLista,numCandidatos,txDescUbigeo,idOrganizacionPolitica,txDepartamento,txProvincia,txDistrito,idTipoEleccion,numTotalCandidatoHombre,numTotalCandidatoMujer,fgTieneAccesitario,numTotalAccesitarios,numTotalObligatorios,txTipoEleccion
1053,93,PODEMOS PERU,1,11,PAUCARTAMBO - CUSCO,2731,CUSCO,PAUCARTAMBO,,5,6,5,SI,3,8,MUNICIPAL PROVINCIAL
1054,1597,JUNTOS POR EL PERU,1,8,SANTA CRUZ - CAJAMARCA,1264,CAJAMARCA,SANTA CRUZ,,5,5,3,NO,0,8,MUNICIPAL PROVINCIAL
1055,14223,MOVIMIENTO POLITICO CAMBIEMOS X HCO,1,12,AMBO - HUANUCO,2733,HUANUCO,AMBO,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
1056,5811,JUNIN SOSTENIBLE CON SU GENTE,1,6,JUNIN - JUNIN,303,JUNIN,JUNIN,,5,3,3,NO,0,6,MUNICIPAL PROVINCIAL
1057,10625,MOVIMIENTO REGIONAL FORTALEZA PERU,1,18,OTUZCO - LA LIBERTAD,2738,LA LIBERTAD,OTUZCO,,5,10,8,SI,8,10,MUNICIPAL PROVINCIAL
1058,14243,PARTIDO DEMOCRATICO SOMOS PERU,1,10,PARURO - CUSCO,14,CUSCO,PARURO,,5,6,4,SI,2,8,MUNICIPAL PROVINCIAL
1059,6146,FUERZA POPULAR,1,6,PALPA - ICA,1366,ICA,PALPA,,5,4,2,NO,0,6,MUNICIPAL PROVINCIAL
1060,13994,PARTIDO DEMOCRATICO SOMOS PERU,1,10,CHINCHEROS - APURIMAC,14,APURIMAC,CHINCHEROS,,5,5,5,SI,2,8,MUNICIPAL PROVINCIAL
1061,1047,PODEMOS PERU,1,11,URUBAMBA - CUSCO,2731,CUSCO,URUBAMBA,,5,6,5,SI,1,10,MUNICIPAL PROVINCIAL
1062,13898,VAMOS POR TACNA,1,16,TACNA - TACNA,2908,TACNA,TACNA,,5,7,9,SI,2,14,MUNICIPAL PROVINCIAL
1063,8535,FE EN EL PERU,1,16,HUANCAYO - JUNIN,2898,JUNIN,HUANCAYO,,5,9,7,NO,0,16,MUNICIPAL PROVINCIAL
1064,14287,MOVIMIENTO REGIONAL WARI LLAQTA,1,7,PAUCAR DEL SARA SARA - AYACUCHO,2706,AYACUCHO,PAUCAR DEL SARA SARA,,5,4,3,SI,1,6,MUNICIPAL PROVINCIAL
1065,6284,PARTIDO DEMOCRATICO SOMOS PERU,1,10,DANIEL ALCIDES CARRION - PASCO,14,PASCO,DANIEL ALCIDES CARRION,,5,6,4,SI,2,8,MUNICIPAL PROVINCIAL
1066,3448,PARTIDO FRENTE DE LA ESPERANZA 2021,1,16,ABANCAY - APURIMAC,2857,APURIMAC,ABANCAY,,5,9,7,SI,4,12,MUNICIPAL PROVINCIAL
1067,12149,PARTIDO FRENTE DE LA ESPERANZA 2021,1,44,LIMA - LIMA,2857,LIMA,LIMA,,5,21,23,SI,4,40,MUNICIPAL PROVINCIAL
1068,1031,JUNTOS POR EL PERU,1,20,CORONEL PORTILLO - UCAYALI,1264,UCAYALI,CORONEL PORTILLO,,5,10,10,SI,6,14,MUNICIPAL PROVINCIAL
1069,14329,PARTIDO POLITICO NACIONAL PERU LIBRE,1,12,ISLAY - AREQUIPA,2218,AREQUIPA,ISLAY,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
1070,14351,ALIANZA PARA EL PROGRESO,1,19,PIURA - PIURA,1257,PIURA,PIURA,,5,10,9,SI,3,16,MUNICIPAL PROVINCIAL
1071,8681,JUNIN SOSTENIBLE CON SU GENTE,1,26,HUANCAYO - JUNIN,303,JUNIN,HUANCAYO,,5,13,13,SI,10,16,MUNICIPAL PROVINCIAL
1072,13603,PARTIDO POLITICO NACIONAL PERU LIBRE,1,10,ACOMAYO - CUSCO,2218,CUSCO,ACOMAYO,,5,6,4,SI,4,6,MUNICIPAL PROVINCIAL
1073,627,PODEMOS PERU,1,12,QUISPICANCHI - CUSCO,2731,CUSCO,QUISPICANCHI,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
1074,10661,PARTIDO FRENTE DE LA ESPERANZA 2021,1,15,PAITA - PIURA,2857,PIURA,PAITA,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
1075,14341,PARTIDO POLITICO NACIONAL PERU LIBRE,1,18,HUANCAYO - JUNIN,2218,JUNIN,HUANCAYO,,5,10,8,SI,2,16,MUNICIPAL PROVINCIAL
1076,14354,PARTIDO MORADO,1,18,LAMBAYEQUE - LAMBAYEQUE,2840,LAMBAYEQUE,LAMBAYEQUE,,5,9,9,SI,4,14,MUNICIPAL PROVINCIAL
1077,12401,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,1,17,AYABACA - PIURA,1388,PIURA,AYABACA,,5,9,8,SI,5,12,MUNICIPAL PROVINCIAL
1078,14143,CAJAMARCA SIEMPRE VERDE,1,11,CONTUMAZA - CAJAMARCA,1464,CAJAMARCA,CONTUMAZA,,5,6,5,SI,3,8,MUNICIPAL PROVINCIAL
1079,14418,RENOVACION POPULAR,1,10,BELLAVISTA - SAN MARTIN,22,SAN MARTIN,BELLAVISTA,,5,6,4,NO,0,10,MUNICIPAL PROVINCIAL
1080,1025,JUNTOS POR EL PERU,1,12,PADRE ABAD - UCAYALI,1264,UCAYALI,PADRE ABAD,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
1081,8028,MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD,1,9,PALPA - ICA,2244,ICA,PALPA,,5,5,4,SI,3,6,MUNICIPAL PROVINCIAL
1082,398,PODEMOS PERU,1,11,HUAROCHIRI - LIMA,2731,LIMA,HUAROCHIRI,,5,5,6,SI,1,10,MUNICIPAL PROVINCIAL
1083,14426,PARTIDO POLITICO NACIONAL PERU LIBRE,1,12,QUISPICANCHI - CUSCO,2218,CUSCO,QUISPICANCHI,,5,7,5,SI,2,10,MUNICIPAL PROVINCIAL
1084,14429,MOVIMIENTO REGIONAL WARI LLAQTA,2,16,HUAMANGA - AYACUCHO,2706,AYACUCHO,HUAMANGA,,5,8,8,SI,4,12,MUNICIPAL PROVINCIAL
1085,1052,JUNTOS POR EL PERU,1,7,PURUS - UCAYALI,1264,UCAYALI,PURUS,,5,4,3,SI,1,6,MUNICIPAL PROVINCIAL
1086,14449,PARTIDO MORADO,1,10,PACHITEA - HUANUCO,2840,HUANUCO,PACHITEA,,5,6,4,NO,0,10,MUNICIPAL PROVINCIAL
1087,11325,ALIANZA PARA EL PROGRESO,1,11,CARHUAZ - ANCASH,1257,ANCASH,CARHUAZ,,5,6,5,SI,3,8,MUNICIPAL PROVINCIAL
1088,14431,ACCION POPULAR,1,10,ZARUMILLA - TUMBES,4,TUMBES,ZARUMILLA,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
1089,14373,PARTIDO MORADO,1,16,HUANUCO - HUANUCO,2840,HUANUCO,HUANUCO,,5,8,8,SI,2,14,MUNICIPAL PROVINCIAL
1090,3227,JUNTOS POR EL PERU,1,13,LORETO - LORETO,1264,LORETO,LORETO,,5,7,6,SI,3,10,MUNICIPAL PROVINCIAL
1091,14406,PARTIDO DEMOCRATICO SOMOS PERU,1,18,DATEM DEL MARAÑON - LORETO,14,LORETO,DATEM DEL MARAÑON,,5,10,8,SI,8,10,MUNICIPAL PROVINCIAL
1092,7652,ACCION POPULAR,1,10,PICOTA - SAN MARTIN,4,SAN MARTIN,PICOTA,,5,6,4,SI,2,8,MUNICIPAL PROVINCIAL
1093,6161,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,1,23,LEONCIO PRADO - HUANUCO,2162,HUANUCO,LEONCIO PRADO,,5,11,12,SI,11,12,MUNICIPAL PROVINCIAL
1094,14473,ALIANZA PARA EL PROGRESO,1,15,CELENDIN - CAJAMARCA,1257,CAJAMARCA,CELENDIN,,5,8,7,SI,5,10,MUNICIPAL PROVINCIAL
1095,14481,REGION PARA TODOS,1,16,PIURA - PIURA,1411,PIURA,PIURA,,5,9,7,NO,0,16,MUNICIPAL PROVINCIAL
1096,14502,PARTIDO MORADO,1,8,LAURICOCHA - HUANUCO,2840,HUANUCO,LAURICOCHA,,5,4,4,SI,2,6,MUNICIPAL PROVINCIAL
1097,8610,ACCION POPULAR,1,14,ABANCAY - APURIMAC,4,APURIMAC,ABANCAY,,5,7,7,SI,2,12,MUNICIPAL PROVINCIAL
1098,14513,PARTIDO DEMOCRATICO SOMOS PERU,1,6,CAJATAMBO - LIMA,14,LIMA,CAJATAMBO,,5,4,2,NO,0,6,MUNICIPAL PROVINCIAL
1099,1944,CAJAMARCA SIEMPRE VERDE,1,22,CAJAMARCA - CAJAMARCA,1464,CAJAMARCA,CAJAMARCA,,5,12,10,SI,8,14,MUNICIPAL PROVINCIAL
1100,4177,PARTIDO POLITICO NACIONAL PERU LIBRE,1,10,CONTRALMIRANTE VILLAR - TUMBES,2218,TUMBES,CONTRALMIRANTE VILLAR,,5,5,5,SI,4,6,MUNICIPAL PROVINCIAL
1101,6386,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,14,CHANCHAMAYO - JUNIN,2901,JUNIN,CHANCHAMAYO,,5,7,7,SI,2,12,MUNICIPAL PROVINCIAL
1102,14428,MOVIMIENTO POLITICO CAMBIEMOS X HCO,1,16,HUANUCO - HUANUCO,2733,HUANUCO,HUANUCO,,5,8,8,SI,2,14,MUNICIPAL PROVINCIAL
1103,14533,ALIANZA PARA EL PROGRESO,1,13,CONTUMAZA - CAJAMARCA,1257,CAJAMARCA,CONTUMAZA,,5,7,6,SI,5,8,MUNICIPAL PROVINCIAL
1104,14521,ALIANZA PARA EL PROGRESO,1,15,CAJABAMBA - CAJAMARCA,1257,CAJAMARCA,CAJABAMBA,,5,8,7,SI,5,10,MUNICIPAL PROVINCIAL
1105,14556,CAJAMARCA SIEMPRE VERDE,1,10,SAN PABLO - CAJAMARCA,1464,CAJAMARCA,SAN PABLO,,5,6,4,SI,4,6,MUNICIPAL PROVINCIAL
1106,14460,PARTIDO POLITICO NACIONAL PERU LIBRE,1,19,HUANCANE - PUNO,2218,PUNO,HUANCANE,,5,10,9,SI,9,10,MUNICIPAL PROVINCIAL
1107,7581,PARTIDO POLITICO NACIONAL PERU LIBRE,1,9,HUARMEY - ANCASH,2218,ANCASH,HUARMEY,,5,5,4,SI,1,8,MUNICIPAL PROVINCIAL
1108,14504,CAJAMARCA SIEMPRE VERDE,1,12,SAN MARCOS - CAJAMARCA,1464,CAJAMARCA,SAN MARCOS,,5,7,5,SI,2,10,MUNICIPAL PROVINCIAL
1109,14594,RENOVACION POPULAR,1,9,PICOTA - SAN MARTIN,22,SAN MARTIN,PICOTA,,5,5,4,SI,1,8,MUNICIPAL PROVINCIAL
1110,14496,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,1,13,AMBO - HUANUCO,2201,HUANUCO,AMBO,,5,7,6,SI,3,10,MUNICIPAL PROVINCIAL
1111,14125,PARTIDO POLITICO NACIONAL PERU LIBRE,1,12,CUTERVO - CAJAMARCA,2218,CAJAMARCA,CUTERVO,,5,7,5,NO,0,12,MUNICIPAL PROVINCIAL
1112,14605,PARTIDO DEMOCRATICO SOMOS PERU,1,9,PUTUMAYO - LORETO,14,LORETO,PUTUMAYO,,5,5,4,SI,3,6,MUNICIPAL PROVINCIAL
1113,5965,CORAZON PATRIOTA,1,18,SATIPO - JUNIN,2729,JUNIN,SATIPO,,5,10,8,SI,6,12,MUNICIPAL PROVINCIAL
1114,12383,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,1,13,MORROPON - PIURA,1388,PIURA,MORROPON,,5,7,6,SI,1,12,MUNICIPAL PROVINCIAL
1115,14574,FRENTE REGIONAL TUPAC,1,10,CALCA - CUSCO,2911,CUSCO,CALCA,,5,6,4,NO,0,10,MUNICIPAL PROVINCIAL
1116,14623,ALIANZA PARA EL PROGRESO,1,10,SAN PABLO - CAJAMARCA,1257,CAJAMARCA,SAN PABLO,,5,6,4,SI,4,6,MUNICIPAL PROVINCIAL
1117,5953,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,16,MORROPON - PIURA,2901,PIURA,MORROPON,,5,9,7,SI,4,12,MUNICIPAL PROVINCIAL
1118,4975,ACCION POPULAR,1,14,COTABAMBAS - APURIMAC,4,APURIMAC,COTABAMBAS,,5,8,6,SI,4,10,MUNICIPAL PROVINCIAL
1119,14622,ALIANZA LIBERTAD MADREDIOSENSE,1,9,MANU - MADRE DE DIOS,2809,MADRE DE DIOS,MANU,,5,5,4,SI,3,6,MUNICIPAL PROVINCIAL
1120,14604,MOVIMIENTO POLITICO REGIONAL ENERGIA COMUNAL AMAZONICA,1,12,UTCUBAMBA - AMAZONAS,2229,AMAZONAS,UTCUBAMBA,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
1121,14603,ALIANZA PARA EL PROGRESO,1,20,HUALGAYOC - CAJAMARCA,1257,CAJAMARCA,HUALGAYOC,,5,11,9,SI,10,10,MUNICIPAL PROVINCIAL
1122,11598,JUNTOS POR EL DESARROLLO DE AREQUIPA,1,10,CASTILLA - AREQUIPA,2257,AREQUIPA,CASTILLA,,5,5,5,SI,2,8,MUNICIPAL PROVINCIAL
1123,14612,ALIANZA PARA EL PROGRESO,1,21,MOYOBAMBA - SAN MARTIN,1257,SAN MARTIN,MOYOBAMBA,,5,11,10,SI,9,12,MUNICIPAL PROVINCIAL
1124,4999,ACCION POPULAR,1,6,ANTABAMBA - APURIMAC,4,APURIMAC,ANTABAMBA,,5,4,2,NO,0,6,MUNICIPAL PROVINCIAL
1125,11707,JUNTOS POR EL DESARROLLO DE AREQUIPA,1,11,CARAVELI - AREQUIPA,2257,AREQUIPA,CARAVELI,,5,6,5,SI,3,8,MUNICIPAL PROVINCIAL
1126,3151,JUNTOS POR EL PERU,1,16,MAYNAS - LORETO,1264,LORETO,MAYNAS,,5,9,7,NO,0,16,MUNICIPAL PROVINCIAL
1127,14498,GESTIONANDO OBRAS Y OPORTUNIDADES CON LIDERAZGO,1,19,SAN ROMAN - PUNO,2667,PUNO,SAN ROMAN,,5,10,9,SI,5,14,MUNICIPAL PROVINCIAL
1128,14569,PIURA RENACE,1,17,SULLANA - PIURA,2876,PIURA,SULLANA,,5,9,8,SI,3,14,MUNICIPAL PROVINCIAL
1129,9605,PARTIDO DEMOCRATICO SOMOS PERU,1,16,TACNA - TACNA,14,TACNA,TACNA,,5,9,7,SI,2,14,MUNICIPAL PROVINCIAL
1130,14664,ALIANZA PARA EL PROGRESO,1,10,EL DORADO - SAN MARTIN,1257,SAN MARTIN,EL DORADO,,5,6,4,SI,2,8,MUNICIPAL PROVINCIAL
1131,14638,PASCO DIGNIDAD,1,17,PASCO - PASCO,1705,PASCO,PASCO,,5,8,9,SI,5,12,MUNICIPAL PROVINCIAL
1132,7828,PARTIDO FRENTE DE LA ESPERANZA 2021,1,16,MAYNAS - LORETO,2857,LORETO,MAYNAS,,5,9,7,NO,0,16,MUNICIPAL PROVINCIAL
1133,10837,FUERZA LORETANA,1,12,ALTO AMAZONAS - LORETO,61,LORETO,ALTO AMAZONAS,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
1134,14644,PARTIDO DEMOCRATICO SOMOS PERU,1,10,JULCAN - LA LIBERTAD,14,LA LIBERTAD,JULCAN,,5,6,4,SI,2,8,MUNICIPAL PROVINCIAL
1135,5515,CORAZON PATRIOTA,1,12,YAULI - JUNIN,2729,JUNIN,YAULI,,5,6,6,SI,4,8,MUNICIPAL PROVINCIAL
1136,2966,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,1,14,CAMANA - AREQUIPA,2307,AREQUIPA,CAMANA,,5,8,6,SI,4,10,MUNICIPAL PROVINCIAL
1137,14666,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,11,YAUYOS - LIMA,2173,LIMA,YAUYOS,,5,6,5,SI,5,6,MUNICIPAL PROVINCIAL
1138,14668,JUNTOS POR EL DESARROLLO DE AREQUIPA,1,14,CAMANA - AREQUIPA,2257,AREQUIPA,CAMANA,,5,6,8,SI,4,10,MUNICIPAL PROVINCIAL
1139,14691,ALIANZA PARA EL PROGRESO,1,12,PICOTA - SAN MARTIN,1257,SAN MARTIN,PICOTA,,5,7,5,SI,4,8,MUNICIPAL PROVINCIAL
1140,2106,ACCION POPULAR,1,8,PARURO - CUSCO,4,CUSCO,PARURO,,5,4,4,NO,0,8,MUNICIPAL PROVINCIAL
1141,12796,MORAL Y DESARROLLO,1,10,SANDIA - PUNO,292,PUNO,SANDIA,,5,6,4,NO,0,10,MUNICIPAL PROVINCIAL
1142,14224,PODER ANDINO,1,23,AZANGARO - PUNO,2338,PUNO,AZANGARO,,5,12,11,SI,11,12,MUNICIPAL PROVINCIAL
1143,5758,CORAZON PATRIOTA,1,14,CHUPACA - JUNIN,2729,JUNIN,CHUPACA,,5,8,6,SI,4,10,MUNICIPAL PROVINCIAL
1144,14703,ALIANZA PARA EL PROGRESO,1,18,CHOTA - CAJAMARCA,1257,CAJAMARCA,CHOTA,,5,10,8,SI,6,12,MUNICIPAL PROVINCIAL
1145,14684,FRENTE REGIONAL DE CAJAMARCA,1,17,CUTERVO - CAJAMARCA,160,CAJAMARCA,CUTERVO,,5,9,8,SI,5,12,MUNICIPAL PROVINCIAL
1146,4272,ACCION POPULAR,1,14,HUAMANGA - AYACUCHO,4,AYACUCHO,HUAMANGA,,5,7,7,SI,2,12,MUNICIPAL PROVINCIAL
1147,14720,ALIANZA PARA EL PROGRESO,1,22,RIOJA - SAN MARTIN,1257,SAN MARTIN,RIOJA,,5,12,10,SI,10,12,MUNICIPAL PROVINCIAL
1148,12371,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,1,15,HUANCABAMBA - PIURA,1388,PIURA,HUANCABAMBA,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
1149,14445,MOVIMIENTO REGIONAL DEL AJO AREQUIPA CON JUSTICIA Y ORDEN,1,10,ISLAY - AREQUIPA,2920,AREQUIPA,ISLAY,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
1150,14727,MOVIMIENTO REGIONAL EL MAICITO,1,15,HUARAZ - ANCASH,2245,ANCASH,HUARAZ,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
1151,4604,JUNTOS POR EL PERU,1,14,LAMBAYEQUE - LAMBAYEQUE,1264,LAMBAYEQUE,LAMBAYEQUE,,5,8,6,NO,0,14,MUNICIPAL PROVINCIAL
1152,14716,ALIANZA PARA EL PROGRESO,1,12,YUNGAY - ANCASH,1257,ANCASH,YUNGAY,,5,7,5,SI,2,10,MUNICIPAL PROVINCIAL
1153,8083,CORAZON PATRIOTA,1,17,CHANCHAMAYO - JUNIN,2729,JUNIN,CHANCHAMAYO,,5,9,8,SI,5,12,MUNICIPAL PROVINCIAL
1154,14387,SENTIMIENTO AMAZONENSE REGIONAL,1,14,UTCUBAMBA - AMAZONAS,2277,AMAZONAS,UTCUBAMBA,,5,7,7,SI,2,12,MUNICIPAL PROVINCIAL
1155,14699,AUTOGOBIERNO AYLLU,1,11,CALCA - CUSCO,153,CUSCO,CALCA,,5,5,6,SI,1,10,MUNICIPAL PROVINCIAL
1156,4429,JUNTOS POR EL PERU,1,10,ZARUMILLA - TUMBES,1264,TUMBES,ZARUMILLA,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
1157,14717,AREQUIPA RENACE,1,13,CARAVELI - AREQUIPA,443,AREQUIPA,CARAVELI,,5,7,6,SI,5,8,MUNICIPAL PROVINCIAL
1158,12103,RENOVACION POPULAR,1,8,YAULI - JUNIN,22,JUNIN,YAULI,,5,5,3,NO,0,8,MUNICIPAL PROVINCIAL
1159,14749,ALIANZA PARA EL PROGRESO,1,20,CUTERVO - CAJAMARCA,1257,CAJAMARCA,CUTERVO,,5,11,9,SI,8,12,MUNICIPAL PROVINCIAL
1160,4422,JUNTOS POR EL PERU,1,12,TUMBES - TUMBES,1264,TUMBES,TUMBES,,5,7,5,NO,0,12,MUNICIPAL PROVINCIAL
1161,8786,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,1,14,HUAROCHIRI - LIMA,332,LIMA,HUAROCHIRI,,5,7,7,SI,4,10,MUNICIPAL PROVINCIAL
1162,12260,PARTIDO FRENTE DE LA ESPERANZA 2021,1,6,GRAU - APURIMAC,2857,APURIMAC,GRAU,,5,4,2,NO,0,6,MUNICIPAL PROVINCIAL
1163,14661,ALIANZA POR NUESTRO DESARROLLO,1,17,LA MAR - AYACUCHO,2710,AYACUCHO,LA MAR,,5,9,8,SI,7,10,MUNICIPAL PROVINCIAL
1164,14765,ALIANZA PARA EL PROGRESO,1,17,BARRANCA - LIMA,1257,LIMA,BARRANCA,,5,9,8,SI,5,12,MUNICIPAL PROVINCIAL
1165,10909,MORAL Y DESARROLLO,1,12,LAMPA - PUNO,292,PUNO,LAMPA,,5,6,6,SI,4,8,MUNICIPAL PROVINCIAL
1166,12026,PARTIDO FRENTE DE LA ESPERANZA 2021,1,18,CALCA - CUSCO,2857,CUSCO,CALCA,,5,10,8,SI,8,10,MUNICIPAL PROVINCIAL
1167,5771,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,10,ZARUMILLA - TUMBES,2901,TUMBES,ZARUMILLA,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
1168,14711,RENOVACION POPULAR,1,24,AREQUIPA - AREQUIPA,22,AREQUIPA,AREQUIPA,,5,13,11,SI,8,16,MUNICIPAL PROVINCIAL
1169,14633,AUTOGOBIERNO AYLLU,1,17,CUSCO - CUSCO,153,CUSCO,CUSCO,,5,8,9,SI,3,14,MUNICIPAL PROVINCIAL
1170,14779,PODEMOS PERU,1,16,CHINCHA - ICA,2731,ICA,CHINCHA,,5,9,7,SI,4,12,MUNICIPAL PROVINCIAL
1171,12408,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,1,12,PAITA - PIURA,1388,PIURA,PAITA,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
1172,14780,FRENTE REGIONAL TUPAC,1,14,CANCHIS - CUSCO,2911,CUSCO,CANCHIS,,5,8,6,SI,2,12,MUNICIPAL PROVINCIAL
1173,14048,MOVIMIENTO ACCION NACIONALISTA PERUANO,1,10,HUARMEY - ANCASH,360,ANCASH,HUARMEY,,5,6,4,SI,2,8,MUNICIPAL PROVINCIAL
1174,7904,PARTIDO FRENTE DE LA ESPERANZA 2021,1,14,MARISCAL RAMON CASTILLA - LORETO,2857,LORETO,MARISCAL RAMON CASTILLA,,5,7,7,SI,4,10,MUNICIPAL PROVINCIAL
1175,2647,JUNTOS POR EL PERU,1,12,CHINCHA - ICA,1264,ICA,CHINCHA,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
1176,12972,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,1,6,YAUYOS - LIMA,332,LIMA,YAUYOS,,5,4,2,NO,0,6,MUNICIPAL PROVINCIAL
1177,5046,JUNTOS POR EL PERU,1,11,MARISCAL NIETO - MOQUEGUA,1264,MOQUEGUA,MARISCAL NIETO,,5,6,5,SI,1,10,MUNICIPAL PROVINCIAL
1178,13175,MOVIMIENTO RESISTENCIA AMAZONICA,1,10,LORETO - LORETO,2691,LORETO,LORETO,,5,6,4,NO,0,10,MUNICIPAL PROVINCIAL
1179,2538,PARTIDO FRENTE DE LA ESPERANZA 2021,1,16,BARRANCA - LIMA,2857,LIMA,BARRANCA,,5,8,8,SI,4,12,MUNICIPAL PROVINCIAL
1180,5838,FUERZA POPULAR,1,19,CHICLAYO - LAMBAYEQUE,1366,LAMBAYEQUE,CHICLAYO,,5,10,9,SI,3,16,MUNICIPAL PROVINCIAL
1181,10469,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,21,HUARAZ - ANCASH,2173,ANCASH,HUARAZ,,5,11,10,SI,9,12,MUNICIPAL PROVINCIAL
1182,7059,FRENTE ESPERANZA POR TACNA,1,8,TARATA - TACNA,2708,TACNA,TARATA,,5,4,4,SI,2,6,MUNICIPAL PROVINCIAL
1183,13356,PARTIDO DEMOCRATICO SOMOS PERU,1,15,SECHURA - PIURA,14,PIURA,SECHURA,,5,8,7,SI,5,10,MUNICIPAL PROVINCIAL
1184,10371,SENTIMIENTO AMAZONENSE REGIONAL,1,9,RODRIGUEZ DE MENDOZA - AMAZONAS,2277,AMAZONAS,RODRIGUEZ DE MENDOZA,,5,5,4,SI,1,8,MUNICIPAL PROVINCIAL
1185,14796,PARTIDO DEMOCRATICO SOMOS PERU,1,14,MARISCAL RAMON CASTILLA - LORETO,14,LORETO,MARISCAL RAMON CASTILLA,,5,8,6,SI,4,10,MUNICIPAL PROVINCIAL
1186,6349,JUNTOS POR EL PERU,1,12,MOYOBAMBA - SAN MARTIN,1264,SAN MARTIN,MOYOBAMBA,,5,7,5,NO,0,12,MUNICIPAL PROVINCIAL
1187,5885,FUERZA POPULAR,1,12,FERREÑAFE - LAMBAYEQUE,1366,LAMBAYEQUE,FERREÑAFE,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
1188,13232,ACCION POPULAR,1,6,TAHUAMANU - MADRE DE DIOS,4,MADRE DE DIOS,TAHUAMANU,,5,4,2,NO,0,6,MUNICIPAL PROVINCIAL
1189,6187,FUERZA POPULAR,1,15,LAMBAYEQUE - LAMBAYEQUE,1366,LAMBAYEQUE,LAMBAYEQUE,,5,8,7,SI,1,14,MUNICIPAL PROVINCIAL
1190,14255,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,17,CHICLAYO - LAMBAYEQUE,2173,LAMBAYEQUE,CHICLAYO,,5,9,8,SI,1,16,MUNICIPAL PROVINCIAL
1191,852,PARTIDO FRENTE DE LA ESPERANZA 2021,1,17,CALLAO - CALLAO,2857,CALLAO,CALLAO,,5,8,9,SI,1,16,MUNICIPAL PROVINCIAL
1192,14856,ALIANZA PARA EL PROGRESO,1,15,CAÑETE - LIMA,1257,LIMA,CAÑETE,,5,7,8,SI,3,12,MUNICIPAL PROVINCIAL
1193,14777,MOVIMIENTO INDEPENDIENTE REGIONAL: MOVIMIENTO AMPLIO Y  SOLIDARIO: SOMOS MAS,1,18,ILO - MOQUEGUA,2916,MOQUEGUA,ILO,,5,9,9,SI,8,10,MUNICIPAL PROVINCIAL
1194,12019,PARTIDO FRENTE DE LA ESPERANZA 2021,1,9,AYMARAES - APURIMAC,2857,APURIMAC,AYMARAES,,5,5,4,SI,1,8,MUNICIPAL PROVINCIAL
1195,18,PODEMOS PERU,1,14,HUARI - ANCASH,2731,ANCASH,HUARI,,5,7,7,SI,4,10,MUNICIPAL PROVINCIAL
1196,14858,ALIANZA PARA EL PROGRESO,1,10,BOLOGNESI - ANCASH,1257,ANCASH,BOLOGNESI,,5,5,5,SI,4,6,MUNICIPAL PROVINCIAL
1197,12798,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,8,OYON - LIMA,2173,LIMA,OYON,,5,4,4,SI,2,6,MUNICIPAL PROVINCIAL
1198,14826,ALIANZA PARA EL PROGRESO,1,21,CAJAMARCA - CAJAMARCA,1257,CAJAMARCA,CAJAMARCA,,5,11,10,SI,7,14,MUNICIPAL PROVINCIAL
1199,14848,PARTIDO DEMOCRATICO SOMOS PERU,1,14,LORETO - LORETO,14,LORETO,LORETO,,5,8,6,SI,4,10,MUNICIPAL PROVINCIAL
1200,793,PARTIDO FRENTE DE LA ESPERANZA 2021,1,16,CHICLAYO - LAMBAYEQUE,2857,LAMBAYEQUE,CHICLAYO,,5,8,8,NO,0,16,MUNICIPAL PROVINCIAL
