,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos,ubigeo_reniec,departamento,provincia,distrito
841,66,NUEVA LIBERTAD,,100.0,35,35,71,00000066.jpg,1.1,0.857,12/10/2022,13:00 h,100.0000,120903,1829,120903,LA LIBERTAD,CHEPEN,PUEBLO NUEVO
842,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,35,35,13,00000007.jpg,0.201,0.157,12/10/2022,13:00 h,100.0000,120903,1829,120903,LA LIBERTAD,CHEPEN,PUEBLO NUEVO
843,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,35,35,135,00000008.jpg,2.092,1.63,12/10/2022,13:00 h,100.0000,120903,1829,120903,LA LIBERTAD,CHEPEN,PUEBLO NUEVO
844,10,PARTIDO MORADO,,100.0,35,35,482,00000010.jpg,7.471,5.821,12/10/2022,13:00 h,100.0000,120903,1829,120903,LA LIBERTAD,CHEPEN,PUEBLO NUEVO
845,6,FUERZA POPULAR,,100.0,35,35,536,00000006.jpg,8.308,6.473,12/10/2022,13:00 h,100.0000,120903,1829,120903,LA LIBERTAD,CHEPEN,PUEBLO NUEVO
846,4,ALIANZA PARA EL PROGRESO,,100.0,35,35,601,00000004.jpg,9.315,7.258,12/10/2022,13:00 h,100.0000,120903,1829,120903,LA LIBERTAD,CHEPEN,PUEBLO NUEVO
847,67,SUMATE,,100.0,35,35,715,00000067.jpg,11.082,8.634,12/10/2022,13:00 h,100.0000,120903,1829,120903,LA LIBERTAD,CHEPEN,PUEBLO NUEVO
848,1,ACCION POPULAR,,100.0,35,35,1089,00000001.jpg,16.878,13.151,12/10/2022,13:00 h,100.0000,120903,1829,120903,LA LIBERTAD,CHEPEN,PUEBLO NUEVO
849,9,PODEMOS PERU,,100.0,6,6,8,00000009.jpg,0.902,0.642,12/10/2022,13:00 h,100.0000,121103,360,121103,LA LIBERTAD,GRAN CHIMU,MARMOT
850,68,MOVIMIENTO REGIONAL FORTALEZA PERU,,100.0,6,6,94,00000068.jpg,10.598,7.538,12/10/2022,13:00 h,100.0000,121103,360,121103,LA LIBERTAD,GRAN CHIMU,MARMOT
851,6,FUERZA POPULAR,,100.0,6,6,106,00000006.jpg,11.95,8.5,12/10/2022,13:00 h,100.0000,121103,360,121103,LA LIBERTAD,GRAN CHIMU,MARMOT
852,3,RENOVACION POPULAR,,100.0,6,6,148,00000003.jpg,16.685,11.868,12/10/2022,13:00 h,100.0000,121103,360,121103,LA LIBERTAD,GRAN CHIMU,MARMOT
853,67,SUMATE,,100.0,6,6,225,00000067.jpg,25.366,18.043,12/10/2022,13:00 h,100.0000,121103,360,121103,LA LIBERTAD,GRAN CHIMU,MARMOT
854,4,ALIANZA PARA EL PROGRESO,,100.0,6,6,254,00000004.jpg,28.636,20.369,12/10/2022,13:00 h,100.0000,121103,360,121103,LA LIBERTAD,GRAN CHIMU,MARMOT
855,66,NUEVA LIBERTAD,,100.0,6,6,52,00000066.jpg,5.862,4.17,12/10/2022,13:00 h,100.0000,121103,360,121103,LA LIBERTAD,GRAN CHIMU,MARMOT
856,66,NUEVA LIBERTAD,,100.0,17,17,119,00000066.jpg,6.955,3.563,12/10/2022,13:00 h,100.0000,121104,1629,121104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO
857,6,FUERZA POPULAR,,100.0,17,17,115,00000006.jpg,6.721,3.443,12/10/2022,13:00 h,100.0000,121104,1629,121104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO
858,4,ALIANZA PARA EL PROGRESO,,100.0,17,17,571,00000004.jpg,33.372,17.096,12/10/2022,13:00 h,100.0000,121104,1629,121104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO
859,9,PODEMOS PERU,,100.0,17,17,548,00000009.jpg,32.028,16.407,12/10/2022,13:00 h,100.0000,121104,1629,121104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO
860,67,SUMATE,,100.0,17,17,152,00000067.jpg,8.884,4.551,12/10/2022,13:00 h,100.0000,121104,1629,121104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO
861,68,MOVIMIENTO REGIONAL FORTALEZA PERU,,100.0,17,17,139,00000068.jpg,8.124,4.162,12/10/2022,13:00 h,100.0000,121104,1629,121104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO
862,3,RENOVACION POPULAR,,100.0,17,17,67,00000003.jpg,3.916,2.006,12/10/2022,13:00 h,100.0000,121104,1629,121104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO
863,71,MOVIMIENTO VERDE UNIDO,,100.0,68,68,38,00000071.jpg,0.289,0.236,12/10/2022,13:00 h,100.0000,130118,2914,130118,LAMBAYEQUE,CHICLAYO,POMALCA
864,141,PARTIDO PATRIOTICO DEL PERU,,100.0,68,68,68,00000141.jpg,0.516,0.423,12/10/2022,13:00 h,100.0000,130118,2914,130118,LAMBAYEQUE,CHICLAYO,POMALCA
865,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,68,68,298,00000007.jpg,2.263,1.853,12/10/2022,13:00 h,100.0000,130118,2914,130118,LAMBAYEQUE,CHICLAYO,POMALCA
866,1,ACCION POPULAR,,100.0,68,68,235,00000001.jpg,1.785,1.461,12/10/2022,13:00 h,100.0000,130118,2914,130118,LAMBAYEQUE,CHICLAYO,POMALCA
867,6,FUERZA POPULAR,,100.0,68,68,399,00000006.jpg,3.031,2.481,12/10/2022,13:00 h,100.0000,130118,2914,130118,LAMBAYEQUE,CHICLAYO,POMALCA
868,70,MOVIMIENTO REGIONAL CONSTRUYENDO,,100.0,68,68,1681,00000070.jpg,12.768,10.454,12/10/2022,13:00 h,100.0000,130118,2914,130118,LAMBAYEQUE,CHICLAYO,POMALCA
869,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,68,68,1535,00000002.jpg,11.659,9.546,12/10/2022,13:00 h,100.0000,130118,2914,130118,LAMBAYEQUE,CHICLAYO,POMALCA
870,3,RENOVACION POPULAR,,100.0,68,68,1561,00000003.jpg,11.856,9.708,12/10/2022,13:00 h,100.0000,130118,2914,130118,LAMBAYEQUE,CHICLAYO,POMALCA
871,4,ALIANZA PARA EL PROGRESO,,100.0,68,68,1836,00000004.jpg,13.945,11.418,12/10/2022,13:00 h,100.0000,130118,2914,130118,LAMBAYEQUE,CHICLAYO,POMALCA
872,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,68,68,2084,00000011.jpg,15.829,12.96,12/10/2022,13:00 h,100.0000,130118,2914,130118,LAMBAYEQUE,CHICLAYO,POMALCA
873,5,JUNTOS POR EL PERU,,100.0,68,68,1237,00000005.jpg,9.395,7.693,12/10/2022,13:00 h,100.0000,130118,2914,130118,LAMBAYEQUE,CHICLAYO,POMALCA
874,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,68,68,2194,00000008.jpg,16.664,13.644,12/10/2022,13:00 h,100.0000,130118,2914,130118,LAMBAYEQUE,CHICLAYO,POMALCA
875,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,4,4,23,00000007.jpg,4.609,2.503,12/10/2022,13:00 h,66.6667,130302,420,130302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE
876,4,ALIANZA PARA EL PROGRESO,,100.0,4,4,45,00000004.jpg,9.018,4.897,12/10/2022,13:00 h,66.6667,130302,420,130302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE
877,5,JUNTOS POR EL PERU,,100.0,4,4,105,00000005.jpg,21.042,11.425,12/10/2022,13:00 h,66.6667,130302,420,130302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE
878,70,MOVIMIENTO REGIONAL CONSTRUYENDO,,100.0,4,4,293,00000070.jpg,58.717,31.882,12/10/2022,13:00 h,66.6667,130302,420,130302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE
879,10,PARTIDO MORADO,,100.0,4,4,1,00000010.jpg,0.2,0.109,12/10/2022,13:00 h,66.6667,130302,420,130302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE
880,3,RENOVACION POPULAR,,100.0,4,4,2,00000003.jpg,0.401,0.218,12/10/2022,13:00 h,66.6667,130302,420,130302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE
881,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,4,4,4,00000011.jpg,0.802,0.435,12/10/2022,13:00 h,66.6667,130302,420,130302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE
882,6,FUERZA POPULAR,,100.0,4,4,5,00000006.jpg,1.002,0.544,12/10/2022,13:00 h,66.6667,130302,420,130302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE
883,71,MOVIMIENTO VERDE UNIDO,,100.0,4,4,1,00000071.jpg,0.2,0.109,12/10/2022,13:00 h,66.6667,130302,420,130302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE
884,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,4,4,13,00000002.jpg,2.605,1.415,12/10/2022,13:00 h,66.6667,130302,420,130302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE
885,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,4,4,7,00000008.jpg,1.403,0.762,12/10/2022,13:00 h,66.6667,130302,420,130302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE
886,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,118,118,2653,00000011.jpg,12.638,9.737,12/10/2022,13:00 h,94.4000,130308,6253,130308,LAMBAYEQUE,LAMBAYEQUE,OLMOS
887,5,JUNTOS POR EL PERU,,100.0,118,118,3775,00000005.jpg,17.982,13.855,12/10/2022,13:00 h,94.4000,130308,6253,130308,LAMBAYEQUE,LAMBAYEQUE,OLMOS
888,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,118,118,4027,00000002.jpg,19.183,14.78,12/10/2022,13:00 h,94.4000,130308,6253,130308,LAMBAYEQUE,LAMBAYEQUE,OLMOS
889,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,118,118,4437,00000007.jpg,21.136,16.285,12/10/2022,13:00 h,94.4000,130308,6253,130308,LAMBAYEQUE,LAMBAYEQUE,OLMOS
890,10,PARTIDO MORADO,,100.0,118,118,56,00000010.jpg,0.267,0.206,12/10/2022,13:00 h,94.4000,130308,6253,130308,LAMBAYEQUE,LAMBAYEQUE,OLMOS
891,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,118,118,486,00000008.jpg,2.315,1.784,12/10/2022,13:00 h,94.4000,130308,6253,130308,LAMBAYEQUE,LAMBAYEQUE,OLMOS
892,70,MOVIMIENTO REGIONAL CONSTRUYENDO,,100.0,118,118,278,00000070.jpg,1.324,1.02,12/10/2022,13:00 h,94.4000,130308,6253,130308,LAMBAYEQUE,LAMBAYEQUE,OLMOS
893,6,FUERZA POPULAR,,100.0,118,118,765,00000006.jpg,3.644,2.808,12/10/2022,13:00 h,94.4000,130308,6253,130308,LAMBAYEQUE,LAMBAYEQUE,OLMOS
894,71,MOVIMIENTO VERDE UNIDO,,100.0,118,118,838,00000071.jpg,3.992,3.076,12/10/2022,13:00 h,94.4000,130308,6253,130308,LAMBAYEQUE,LAMBAYEQUE,OLMOS
895,3,RENOVACION POPULAR,,100.0,118,118,1708,00000003.jpg,8.136,6.269,12/10/2022,13:00 h,94.4000,130308,6253,130308,LAMBAYEQUE,LAMBAYEQUE,OLMOS
896,4,ALIANZA PARA EL PROGRESO,,100.0,118,118,1970,00000004.jpg,9.384,7.23,12/10/2022,13:00 h,94.4000,130308,6253,130308,LAMBAYEQUE,LAMBAYEQUE,OLMOS
897,4,ALIANZA PARA EL PROGRESO,,100.0,39,39,304,00000004.jpg,4.793,3.598,12/10/2022,13:00 h,90.6977,130310,2105,130310,LAMBAYEQUE,LAMBAYEQUE,SALAS
898,6,FUERZA POPULAR,,100.0,39,39,1045,00000006.jpg,16.475,12.37,12/10/2022,13:00 h,90.6977,130310,2105,130310,LAMBAYEQUE,LAMBAYEQUE,SALAS
899,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,39,39,1294,00000002.jpg,20.4,15.317,12/10/2022,13:00 h,90.6977,130310,2105,130310,LAMBAYEQUE,LAMBAYEQUE,SALAS
900,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,39,39,1413,00000007.jpg,22.277,16.726,12/10/2022,13:00 h,90.6977,130310,2105,130310,LAMBAYEQUE,LAMBAYEQUE,SALAS
901,70,MOVIMIENTO REGIONAL CONSTRUYENDO,,100.0,39,39,68,00000070.jpg,1.072,0.805,12/10/2022,13:00 h,90.6977,130310,2105,130310,LAMBAYEQUE,LAMBAYEQUE,SALAS
902,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,39,39,66,00000011.jpg,1.041,0.781,12/10/2022,13:00 h,90.6977,130310,2105,130310,LAMBAYEQUE,LAMBAYEQUE,SALAS
903,71,MOVIMIENTO VERDE UNIDO,,100.0,39,39,54,00000071.jpg,0.851,0.639,12/10/2022,13:00 h,90.6977,130310,2105,130310,LAMBAYEQUE,LAMBAYEQUE,SALAS
904,5,JUNTOS POR EL PERU,,100.0,39,39,355,00000005.jpg,5.597,4.202,12/10/2022,13:00 h,90.6977,130310,2105,130310,LAMBAYEQUE,LAMBAYEQUE,SALAS
905,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,39,39,1692,00000008.jpg,26.675,20.028,12/10/2022,13:00 h,90.6977,130310,2105,130310,LAMBAYEQUE,LAMBAYEQUE,SALAS
906,10,PARTIDO MORADO,,100.0,39,39,5,00000010.jpg,0.079,0.059,12/10/2022,13:00 h,90.6977,130310,2105,130310,LAMBAYEQUE,LAMBAYEQUE,SALAS
907,3,RENOVACION POPULAR,,100.0,39,39,47,00000003.jpg,0.741,0.556,12/10/2022,13:00 h,90.6977,130310,2105,130310,LAMBAYEQUE,LAMBAYEQUE,SALAS
908,73,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.0,6,6,251,00000073.jpg,38.262,27.342,12/10/2022,13:00 h,100.0000,140206,262,140206,LIMA,CAJATAMBO,GORGOR
909,4,ALIANZA PARA EL PROGRESO,,100.0,6,6,248,00000004.jpg,37.805,27.015,12/10/2022,13:00 h,100.0000,140206,262,140206,LIMA,CAJATAMBO,GORGOR
910,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,6,6,66,00000007.jpg,10.061,7.19,12/10/2022,13:00 h,100.0000,140206,262,140206,LIMA,CAJATAMBO,GORGOR
911,74,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.0,6,6,51,00000074.jpg,7.774,5.556,12/10/2022,13:00 h,100.0000,140206,262,140206,LIMA,CAJATAMBO,GORGOR
912,72,PATRIA JOVEN,,100.0,6,6,40,00000072.jpg,6.098,4.357,12/10/2022,13:00 h,100.0000,140206,262,140206,LIMA,CAJATAMBO,GORGOR
913,3,RENOVACION POPULAR,,100.0,13,13,250,00000003.jpg,12.382,8.693,12/10/2022,13:00 h,100.0000,140407,857,140407,LIMA,CAÑETE,LUNAHUANA
914,10,PARTIDO MORADO,,100.0,13,13,9,00000010.jpg,0.446,0.313,12/10/2022,13:00 h,100.0000,140407,857,140407,LIMA,CAÑETE,LUNAHUANA
915,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,13,13,16,00000007.jpg,0.792,0.556,12/10/2022,13:00 h,100.0000,140407,857,140407,LIMA,CAÑETE,LUNAHUANA
916,4,ALIANZA PARA EL PROGRESO,,100.0,13,13,290,00000004.jpg,14.364,10.083,12/10/2022,13:00 h,100.0000,140407,857,140407,LIMA,CAÑETE,LUNAHUANA
917,74,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.0,13,13,382,00000074.jpg,18.92,13.282,12/10/2022,13:00 h,100.0000,140407,857,140407,LIMA,CAÑETE,LUNAHUANA
918,1,ACCION POPULAR,,100.0,13,13,48,00000001.jpg,2.377,1.669,12/10/2022,13:00 h,100.0000,140407,857,140407,LIMA,CAÑETE,LUNAHUANA
919,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,13,13,59,00000002.jpg,2.922,2.051,12/10/2022,13:00 h,100.0000,140407,857,140407,LIMA,CAÑETE,LUNAHUANA
920,141,PARTIDO PATRIOTICO DEL PERU,,100.0,13,13,119,00000141.jpg,5.894,4.138,12/10/2022,13:00 h,100.0000,140407,857,140407,LIMA,CAÑETE,LUNAHUANA
921,72,PATRIA JOVEN,,100.0,13,13,146,00000072.jpg,7.231,5.076,12/10/2022,13:00 h,100.0000,140407,857,140407,LIMA,CAÑETE,LUNAHUANA
922,73,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.0,13,13,237,00000073.jpg,11.738,8.241,12/10/2022,13:00 h,100.0000,140407,857,140407,LIMA,CAÑETE,LUNAHUANA
923,9,PODEMOS PERU,,100.0,13,13,463,00000009.jpg,22.932,16.099,12/10/2022,13:00 h,100.0000,140407,857,140407,LIMA,CAÑETE,LUNAHUANA
924,74,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.0,35,35,1268,00000074.jpg,17.769,14.362,12/10/2022,13:00 h,100.0000,140413,1693,140413,LIMA,CAÑETE,SAN LUIS
925,141,PARTIDO PATRIOTICO DEL PERU,,100.0,35,35,140,00000141.jpg,1.962,1.586,12/10/2022,13:00 h,100.0000,140413,1693,140413,LIMA,CAÑETE,SAN LUIS
926,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,35,35,204,00000007.jpg,2.859,2.311,12/10/2022,13:00 h,100.0000,140413,1693,140413,LIMA,CAÑETE,SAN LUIS
927,1,ACCION POPULAR,,100.0,35,35,222,00000001.jpg,3.111,2.514,12/10/2022,13:00 h,100.0000,140413,1693,140413,LIMA,CAÑETE,SAN LUIS
928,73,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.0,35,35,349,00000073.jpg,4.891,3.953,12/10/2022,13:00 h,100.0000,140413,1693,140413,LIMA,CAÑETE,SAN LUIS
929,4,ALIANZA PARA EL PROGRESO,,100.0,35,35,381,00000004.jpg,5.339,4.315,12/10/2022,13:00 h,100.0000,140413,1693,140413,LIMA,CAÑETE,SAN LUIS
930,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,35,35,1330,00000002.jpg,18.638,15.064,12/10/2022,13:00 h,100.0000,140413,1693,140413,LIMA,CAÑETE,SAN LUIS
931,9,PODEMOS PERU,,100.0,35,35,760,00000009.jpg,10.65,8.608,12/10/2022,13:00 h,100.0000,140413,1693,140413,LIMA,CAÑETE,SAN LUIS
932,3,RENOVACION POPULAR,,100.0,35,35,1069,00000003.jpg,14.98,12.108,12/10/2022,13:00 h,100.0000,140413,1693,140413,LIMA,CAÑETE,SAN LUIS
933,72,PATRIA JOVEN,,100.0,35,35,1316,00000072.jpg,18.442,14.905,12/10/2022,13:00 h,100.0000,140413,1693,140413,LIMA,CAÑETE,SAN LUIS
934,10,PARTIDO MORADO,,100.0,35,35,97,00000010.jpg,1.359,1.099,12/10/2022,13:00 h,100.0000,140413,1693,140413,LIMA,CAÑETE,SAN LUIS
935,72,PATRIA JOVEN,,100.0,8,8,27,00000072.jpg,2.271,1.63,12/10/2022,13:00 h,100.0000,140502,467,140502,LIMA,HUAURA,AMBAR
936,73,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.0,8,8,28,00000073.jpg,2.355,1.691,12/10/2022,13:00 h,100.0000,140502,467,140502,LIMA,HUAURA,AMBAR
937,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,8,8,176,00000002.jpg,14.802,10.628,12/10/2022,13:00 h,100.0000,140502,467,140502,LIMA,HUAURA,AMBAR
938,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,8,8,204,00000008.jpg,17.157,12.319,12/10/2022,13:00 h,100.0000,140502,467,140502,LIMA,HUAURA,AMBAR
939,74,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.0,8,8,267,00000074.jpg,22.456,16.123,12/10/2022,13:00 h,100.0000,140502,467,140502,LIMA,HUAURA,AMBAR
940,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,8,8,403,00000007.jpg,33.894,24.336,12/10/2022,13:00 h,100.0000,140502,467,140502,LIMA,HUAURA,AMBAR
941,1,ACCION POPULAR,,100.0,8,8,7,00000001.jpg,0.589,0.423,12/10/2022,13:00 h,100.0000,140502,467,140502,LIMA,HUAURA,AMBAR
942,4,ALIANZA PARA EL PROGRESO,,100.0,8,8,19,00000004.jpg,1.598,1.147,12/10/2022,13:00 h,100.0000,140502,467,140502,LIMA,HUAURA,AMBAR
943,9,PODEMOS PERU,,100.0,8,8,34,00000009.jpg,2.86,2.053,12/10/2022,13:00 h,100.0000,140502,467,140502,LIMA,HUAURA,AMBAR
944,3,RENOVACION POPULAR,,100.0,8,8,24,00000003.jpg,2.019,1.449,12/10/2022,13:00 h,100.0000,140502,467,140502,LIMA,HUAURA,AMBAR
945,9,PODEMOS PERU,,100.0,3,3,1,00000009.jpg,0.33,0.23,12/10/2022,13:00 h,100.0000,140610,131,140610,LIMA,HUAROCHIRI,LAHUAYTAMBO
946,72,PATRIA JOVEN,,100.0,3,3,124,00000072.jpg,40.924,28.571,12/10/2022,13:00 h,100.0000,140610,131,140610,LIMA,HUAROCHIRI,LAHUAYTAMBO
947,74,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.0,3,3,101,00000074.jpg,33.333,23.272,12/10/2022,13:00 h,100.0000,140610,131,140610,LIMA,HUAROCHIRI,LAHUAYTAMBO
948,73,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.0,3,3,63,00000073.jpg,20.792,14.516,12/10/2022,13:00 h,100.0000,140610,131,140610,LIMA,HUAROCHIRI,LAHUAYTAMBO
949,1,ACCION POPULAR,,100.0,3,3,7,00000001.jpg,2.31,1.613,12/10/2022,13:00 h,100.0000,140610,131,140610,LIMA,HUAROCHIRI,LAHUAYTAMBO
950,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,3,3,3,00000002.jpg,0.99,0.691,12/10/2022,13:00 h,100.0000,140610,131,140610,LIMA,HUAROCHIRI,LAHUAYTAMBO
951,4,ALIANZA PARA EL PROGRESO,,100.0,3,3,3,00000004.jpg,0.99,0.691,12/10/2022,13:00 h,100.0000,140610,131,140610,LIMA,HUAROCHIRI,LAHUAYTAMBO
952,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,3,3,1,00000007.jpg,0.33,0.23,12/10/2022,13:00 h,100.0000,140610,131,140610,LIMA,HUAROCHIRI,LAHUAYTAMBO
953,3,RENOVACION POPULAR,,100.0,3,3,0,00000003.jpg,0.0,0.0,12/10/2022,13:00 h,100.0000,140610,131,140610,LIMA,HUAROCHIRI,LAHUAYTAMBO
954,73,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.0,4,4,131,00000073.jpg,25.536,20.279,12/10/2022,13:00 h,100.0000,140611,133,140611,LIMA,HUAROCHIRI,LANGA
955,3,RENOVACION POPULAR,,100.0,4,4,56,00000003.jpg,10.916,8.669,12/10/2022,13:00 h,100.0000,140611,133,140611,LIMA,HUAROCHIRI,LANGA
956,74,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.0,4,4,82,00000074.jpg,15.984,12.693,12/10/2022,13:00 h,100.0000,140611,133,140611,LIMA,HUAROCHIRI,LANGA
957,9,PODEMOS PERU,,100.0,4,4,91,00000009.jpg,17.739,14.087,12/10/2022,13:00 h,100.0000,140611,133,140611,LIMA,HUAROCHIRI,LANGA
958,4,ALIANZA PARA EL PROGRESO,,100.0,4,4,16,00000004.jpg,3.119,2.477,12/10/2022,13:00 h,100.0000,140611,133,140611,LIMA,HUAROCHIRI,LANGA
959,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,4,4,5,00000007.jpg,0.975,0.774,12/10/2022,13:00 h,100.0000,140611,133,140611,LIMA,HUAROCHIRI,LANGA
960,1,ACCION POPULAR,,100.0,4,4,2,00000001.jpg,0.39,0.31,12/10/2022,13:00 h,100.0000,140611,133,140611,LIMA,HUAROCHIRI,LANGA
961,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,4,4,1,00000002.jpg,0.195,0.155,12/10/2022,13:00 h,100.0000,140611,133,140611,LIMA,HUAROCHIRI,LANGA
962,72,PATRIA JOVEN,,100.0,4,4,129,00000072.jpg,25.146,19.969,12/10/2022,13:00 h,100.0000,140611,133,140611,LIMA,HUAROCHIRI,LANGA
963,74,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.0,5,5,192,00000074.jpg,21.818,16.71,12/10/2022,13:00 h,100.0000,140703,269,140703,LIMA,YAUYOS,AYAUCA
964,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,5,5,19,00000008.jpg,2.159,1.654,12/10/2022,13:00 h,100.0000,140703,269,140703,LIMA,YAUYOS,AYAUCA
965,3,RENOVACION POPULAR,,100.0,5,5,18,00000003.jpg,2.045,1.567,12/10/2022,13:00 h,100.0000,140703,269,140703,LIMA,YAUYOS,AYAUCA
966,72,PATRIA JOVEN,,100.0,5,5,241,00000072.jpg,27.386,20.975,12/10/2022,13:00 h,100.0000,140703,269,140703,LIMA,YAUYOS,AYAUCA
967,1,ACCION POPULAR,,100.0,5,5,82,00000001.jpg,9.318,7.137,12/10/2022,13:00 h,100.0000,140703,269,140703,LIMA,YAUYOS,AYAUCA
968,73,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,,100.0,5,5,132,00000073.jpg,15.0,11.488,12/10/2022,13:00 h,100.0000,140703,269,140703,LIMA,YAUYOS,AYAUCA
969,9,PODEMOS PERU,,100.0,5,5,23,00000009.jpg,2.614,2.002,12/10/2022,13:00 h,100.0000,140703,269,140703,LIMA,YAUYOS,AYAUCA
970,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,5,5,173,00000002.jpg,19.659,15.057,12/10/2022,13:00 h,100.0000,140703,269,140703,LIMA,YAUYOS,AYAUCA
971,9,PODEMOS PERU,,100.0,6,6,30,00000009.jpg,3.337,2.577,12/10/2022,13:00 h,100.0000,140709,265,140709,LIMA,YAUYOS,COLONIA
972,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,6,6,88,00000008.jpg,9.789,7.56,12/10/2022,13:00 h,100.0000,140709,265,140709,LIMA,YAUYOS,COLONIA
973,1,ACCION POPULAR,,100.0,6,6,107,00000001.jpg,11.902,9.192,12/10/2022,13:00 h,100.0000,140709,265,140709,LIMA,YAUYOS,COLONIA
974,3,RENOVACION POPULAR,,100.0,6,6,113,00000003.jpg,12.57,9.708,12/10/2022,13:00 h,100.0000,140709,265,140709,LIMA,YAUYOS,COLONIA
975,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,6,6,142,00000002.jpg,15.795,12.199,12/10/2022,13:00 h,100.0000,140709,265,140709,LIMA,YAUYOS,COLONIA
976,72,PATRIA JOVEN,,100.0,6,6,148,00000072.jpg,16.463,12.715,12/10/2022,13:00 h,100.0000,140709,265,140709,LIMA,YAUYOS,COLONIA
977,74,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,,100.0,6,6,228,00000074.jpg,25.362,19.588,12/10/2022,13:00 h,100.0000,140709,265,140709,LIMA,YAUYOS,COLONIA
