,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,ubigeo_reniec,departamento,provincia,distrito
5223,47,AUTOGOBIERNO AYLLU,,100.0,14,14,7,00000047.jpg,0.411,0.26,10/10/2022,10:52 h,100.0000,70911,70911,CUSCO,LA CONVENCION,INKAWASI
5224,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,14,14,17,00000008.jpg,0.997,0.631,10/10/2022,10:52 h,100.0000,70911,70911,CUSCO,LA CONVENCION,INKAWASI
5225,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,14,14,24,00000011.jpg,1.408,0.891,10/10/2022,10:52 h,100.0000,70911,70911,CUSCO,LA CONVENCION,INKAWASI
5226,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,14,14,39,00000002.jpg,2.287,1.447,10/10/2022,10:52 h,100.0000,70911,70911,CUSCO,LA CONVENCION,INKAWASI
5227,5,JUNTOS POR EL PERU,,100.0,14,14,226,00000005.jpg,13.255,8.386,10/10/2022,10:52 h,100.0000,70911,70911,CUSCO,LA CONVENCION,INKAWASI
5228,49,MOVIMIENTO REGIONAL INKA PACHAKUTEQ,,100.0,14,14,479,00000049.jpg,28.094,17.774,10/10/2022,10:52 h,100.0000,70911,70911,CUSCO,LA CONVENCION,INKAWASI
5229,4,ALIANZA PARA EL PROGRESO,,100.0,14,14,913,00000004.jpg,53.548,33.878,10/10/2022,10:52 h,100.0000,70911,70911,CUSCO,LA CONVENCION,INKAWASI
5230,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,6,6,1,00000011.jpg,0.083,0.078,10/10/2022,10:52 h,100.0000,70912,70912,CUSCO,LA CONVENCION,VILLA VIRGEN
5231,47,AUTOGOBIERNO AYLLU,,100.0,6,6,5,00000047.jpg,0.413,0.388,10/10/2022,10:52 h,100.0000,70912,70912,CUSCO,LA CONVENCION,VILLA VIRGEN
5232,49,MOVIMIENTO REGIONAL INKA PACHAKUTEQ,,100.0,6,6,6,00000049.jpg,0.495,0.465,10/10/2022,10:52 h,100.0000,70912,70912,CUSCO,LA CONVENCION,VILLA VIRGEN
5233,4,ALIANZA PARA EL PROGRESO,,100.0,6,6,13,00000004.jpg,1.073,1.008,10/10/2022,10:52 h,100.0000,70912,70912,CUSCO,LA CONVENCION,VILLA VIRGEN
5234,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,6,6,65,00000008.jpg,5.363,5.039,10/10/2022,10:52 h,100.0000,70912,70912,CUSCO,LA CONVENCION,VILLA VIRGEN
5235,5,JUNTOS POR EL PERU,,100.0,6,6,483,00000005.jpg,39.851,37.442,10/10/2022,10:52 h,100.0000,70912,70912,CUSCO,LA CONVENCION,VILLA VIRGEN
5236,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,6,6,639,00000002.jpg,52.723,49.535,10/10/2022,10:52 h,100.0000,70912,70912,CUSCO,LA CONVENCION,VILLA VIRGEN
5237,47,AUTOGOBIERNO AYLLU,,100.0,7,7,12,00000047.jpg,1.02,0.748,10/10/2022,10:52 h,100.0000,70913,70913,CUSCO,LA CONVENCION,VILLA KINTIARINA
5238,49,MOVIMIENTO REGIONAL INKA PACHAKUTEQ,,100.0,7,7,13,00000049.jpg,1.105,0.81,10/10/2022,10:52 h,100.0000,70913,70913,CUSCO,LA CONVENCION,VILLA KINTIARINA
5239,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,7,7,13,00000011.jpg,1.105,0.81,10/10/2022,10:52 h,100.0000,70913,70913,CUSCO,LA CONVENCION,VILLA KINTIARINA
5240,4,ALIANZA PARA EL PROGRESO,,100.0,7,7,51,00000004.jpg,4.333,3.178,10/10/2022,10:52 h,100.0000,70913,70913,CUSCO,LA CONVENCION,VILLA KINTIARINA
5241,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,7,7,120,00000008.jpg,10.195,7.477,10/10/2022,10:52 h,100.0000,70913,70913,CUSCO,LA CONVENCION,VILLA KINTIARINA
5242,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,7,7,310,00000002.jpg,26.338,19.315,10/10/2022,10:52 h,100.0000,70913,70913,CUSCO,LA CONVENCION,VILLA KINTIARINA
5243,5,JUNTOS POR EL PERU,,100.0,7,7,658,00000005.jpg,55.905,40.997,10/10/2022,10:52 h,100.0000,70913,70913,CUSCO,LA CONVENCION,VILLA KINTIARINA
5244,47,AUTOGOBIERNO AYLLU,,100.0,31,31,18,00000047.jpg,0.368,0.331,10/10/2022,10:52 h,100.0000,70915,70915,CUSCO,LA CONVENCION,MEGANTONI
5245,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,31,31,58,00000002.jpg,1.186,1.066,10/10/2022,10:52 h,100.0000,70915,70915,CUSCO,LA CONVENCION,MEGANTONI
5246,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,31,31,124,00000011.jpg,2.535,2.278,10/10/2022,10:52 h,100.0000,70915,70915,CUSCO,LA CONVENCION,MEGANTONI
5247,4,ALIANZA PARA EL PROGRESO,,100.0,31,31,242,00000004.jpg,4.947,4.446,10/10/2022,10:52 h,100.0000,70915,70915,CUSCO,LA CONVENCION,MEGANTONI
5248,49,MOVIMIENTO REGIONAL INKA PACHAKUTEQ,,100.0,31,31,416,00000049.jpg,8.504,7.643,10/10/2022,10:52 h,100.0000,70915,70915,CUSCO,LA CONVENCION,MEGANTONI
5249,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,31,31,"1,659",00000008.jpg,33.913,30.48,10/10/2022,10:52 h,100.0000,70915,70915,CUSCO,LA CONVENCION,MEGANTONI
5250,5,JUNTOS POR EL PERU,,100.0,31,31,"2,375",00000005.jpg,48.549,43.634,10/10/2022,10:52 h,100.0000,70915,70915,CUSCO,LA CONVENCION,MEGANTONI
5251,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,9,9,18,00000002.jpg,1.269,0.783,10/10/2022,10:52 h,100.0000,70916,70916,CUSCO,LA CONVENCION,KUMPIRUSHIATO
5252,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,9,9,19,00000011.jpg,1.34,0.827,10/10/2022,10:52 h,100.0000,70916,70916,CUSCO,LA CONVENCION,KUMPIRUSHIATO
5253,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,9,9,40,00000008.jpg,2.821,1.741,10/10/2022,10:52 h,100.0000,70916,70916,CUSCO,LA CONVENCION,KUMPIRUSHIATO
5254,49,MOVIMIENTO REGIONAL INKA PACHAKUTEQ,,100.0,9,9,64,00000049.jpg,4.513,2.785,10/10/2022,10:52 h,100.0000,70916,70916,CUSCO,LA CONVENCION,KUMPIRUSHIATO
5255,4,ALIANZA PARA EL PROGRESO,,100.0,9,9,346,00000004.jpg,24.401,15.057,10/10/2022,10:52 h,100.0000,70916,70916,CUSCO,LA CONVENCION,KUMPIRUSHIATO
5256,5,JUNTOS POR EL PERU,,100.0,9,9,378,00000005.jpg,26.657,16.449,10/10/2022,10:52 h,100.0000,70916,70916,CUSCO,LA CONVENCION,KUMPIRUSHIATO
5257,47,AUTOGOBIERNO AYLLU,,100.0,9,9,553,00000047.jpg,38.999,24.064,10/10/2022,10:52 h,100.0000,70916,70916,CUSCO,LA CONVENCION,KUMPIRUSHIATO
5258,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,3,3,3,00000011.jpg,0.63,0.388,10/10/2022,10:52 h,100.0000,70917,70917,CUSCO,LA CONVENCION,CIELO PUNCO
5259,47,AUTOGOBIERNO AYLLU,,100.0,3,3,5,00000047.jpg,1.05,0.646,10/10/2022,10:52 h,100.0000,70917,70917,CUSCO,LA CONVENCION,CIELO PUNCO
5260,5,JUNTOS POR EL PERU,,100.0,3,3,11,00000005.jpg,2.311,1.421,10/10/2022,10:52 h,100.0000,70917,70917,CUSCO,LA CONVENCION,CIELO PUNCO
5261,4,ALIANZA PARA EL PROGRESO,,100.0,3,3,12,00000004.jpg,2.521,1.55,10/10/2022,10:52 h,100.0000,70917,70917,CUSCO,LA CONVENCION,CIELO PUNCO
5262,49,MOVIMIENTO REGIONAL INKA PACHAKUTEQ,,100.0,3,3,13,00000049.jpg,2.731,1.68,10/10/2022,10:52 h,100.0000,70917,70917,CUSCO,LA CONVENCION,CIELO PUNCO
5263,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,3,3,155,00000008.jpg,32.563,20.026,10/10/2022,10:52 h,100.0000,70917,70917,CUSCO,LA CONVENCION,CIELO PUNCO
5264,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,3,3,277,00000002.jpg,58.193,35.788,10/10/2022,10:52 h,100.0000,70917,70917,CUSCO,LA CONVENCION,CIELO PUNCO
5265,47,AUTOGOBIERNO AYLLU,,0.0,0,0,0,00000047.jpg,0.0,0.0,10/10/2022,10:52 h,.0000,70918,70918,CUSCO,LA CONVENCION,MANITEA
5266,49,MOVIMIENTO REGIONAL INKA PACHAKUTEQ,,0.0,0,0,0,00000049.jpg,0.0,0.0,10/10/2022,10:52 h,.0000,70918,70918,CUSCO,LA CONVENCION,MANITEA
5267,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,0.0,0,0,0,00000011.jpg,0.0,0.0,10/10/2022,10:52 h,.0000,70918,70918,CUSCO,LA CONVENCION,MANITEA
